EpLenMean,TotalRewardMean,EVAfter,KL,EVBefore,EpRewMean,EpRewSEM
100.0,-26038.769986776904,-98651729660810.45,0.0036745653,-193243466171536.6,-23.94699614690836,0.0
100.0,-26138.24768598011,-40013069370260.97,0.007107461,-39500939454488.21,-99.47769920320714,0.0
100.0,-26238.24768598011,-27875118894704.047,0.012724104,-49252822588959.02,-100.0,0.0
100.0,-26334.029073786132,-31492630981903.707,0.004205136,-69817870802506.04,-95.78138780602174,0.0
100.0,-26434.029073786132,-9288091000222176.0,0.0070304545,-47077684546584.01,-100.0,0.0
100.0,-26533.916447164145,-4052330642198115.0,0.0042193425,-201844527689500.75,-99.8873733780144,0.0
100.0,-26633.916447164145,-4526727181359528.0,0.0109080095,-6160438713396434.0,-100.0,0.0
100.0,-26733.65032111686,-1592058901941842.8,0.0048821317,-2283587631880485.5,-99.733873952716,0.0
100.0,-26826.978967499977,-1936333589845259.8,0.0033959765,-2575209210029287.5,-93.32864638311632,0.0
100.0,-26917.731504603602,-8431273362497008.0,0.0058469824,-9432062415180880.0,-90.75253710362378,0.0
100.0,-27017.731504603602,-1356320261263851.5,0.0049582175,-1637088175698886.8,-100.0,0.0
100.0,-27117.731504603602,-4675308455015261.0,0.011670779,-5390669364457443.0,-100.0,0.0
100.0,-27177.68612231843,-9153048210484744.0,0.0035288287,-1.1469905227090784e+16,-59.954617714830675,0.0
100.0,-27277.68612231843,-3475322696865116.0,0.008312992,-5017925477182589.0,-100.0,0.0
100.0,-27377.68612231843,-1061436926091163.9,0.008387893,-1958131413066015.8,-100.0,0.0
100.0,-27477.68612231843,-1791998468831065.2,0.006870837,-2983284742787087.5,-100.0,0.0
100.0,-27575.803800217876,-301639324736352.8,0.0062654703,-322433267339984.4,-98.11767789944395,0.0
100.0,-27674.030719445764,-2286765469949093.5,0.0135683585,-2406717432208990.0,-98.2269192278876,0.0
100.0,-27773.99949446998,-306182640157877.3,0.00973046,-316556137178547.56,-99.96877502421528,0.0
100.0,-27873.99949446998,-323016973241756.44,0.0060134237,-291877234504324.75,-100.0,0.0
100.0,-27969.270179122133,-304052874476767.1,0.008906063,-256974739864200.47,-95.27068465215591,0.0
100.0,-28069.270179122133,-262505316130498.03,0.0048903828,-294743862072814.6,-100.0,0.0
100.0,-28169.270179122133,-749082793396583.8,0.0065522017,-1214065584654496.8,-100.0,0.0
100.0,-28269.270179122133,-1414626255602769.5,0.0071214703,-2430686687339415.5,-100.0,0.0
100.0,-28367.437450553618,-421458392093510.06,0.0059516784,-915126947762248.1,-98.16727143148618,0.0
100.0,-28444.484602852783,-1969664368471461.2,0.0055077025,-2010593376140375.2,-77.0471522991651,0.0
100.0,-28544.484602852783,-1996759240092364.5,0.0073770103,-2812280317694501.5,-100.0,0.0
100.0,-28644.484602852783,-486588005518991.1,0.0135326525,-420109628036929.56,-100.0,0.0
100.0,-28744.484602852783,-426339046843120.7,0.006814211,-951629258640895.9,-100.0,0.0
100.0,-28844.484602852783,-1248994884542153.5,0.00800183,-1070711017976655.5,-100.0,0.0
100.0,-28944.484602852783,-532077270681183.75,0.009331298,-538389206683472.6,-100.0,0.0
100.0,-29044.484602852783,-231123539535146.75,0.00805403,-253634912283402.88,-100.0,0.0
100.0,-29125.93669229149,-1368287586339799.0,0.0032444492,-2386522265928227.0,-81.45208943870587,0.0
100.0,-29225.93669229149,-269549385463610.03,0.015283368,-270072074130400.0,-100.0,0.0
100.0,-29320.727611755017,-264627898931085.78,0.0032020917,-269365819388210.72,-94.79091946352757,0.0
100.0,-29419.231059387545,-195392917447911.06,0.004890266,-206324762200148.7,-98.50344763252798,0.0
100.0,-29517.508244269855,-420950788680189.0,0.00601121,-468884740652542.2,-98.27718488230892,0.0
100.0,-29608.37527382398,-230303627026304.12,0.004012162,-232018252995461.66,-90.86702955412196,0.0
100.0,-29708.37527382398,-540891007478149.8,0.008971338,-909331234387564.4,-100.0,0.0
100.0,-29807.23388221682,-2094948874813886.5,0.0056898287,-2009707641118539.0,-98.85860839284351,0.0
100.0,-29893.54424312475,-476614450698849.94,0.00429032,-801925602191601.5,-86.31036090793064,0.0
100.0,-29987.139876344034,-261949471636789.72,0.00401831,-756360827820457.0,-93.59563321928269,0.0
100.0,-30086.333781597266,-204775774382033.88,0.013450198,-232437420834308.16,-99.19390525323423,0.0
100.0,-30186.333781597266,-161459316779725.3,0.008008749,-329882372145455.44,-100.0,0.0
100.0,-30286.333781597266,-310082423540568.0,0.008761287,-376952355161095.5,-100.0,0.0
100.0,-30385.934654205314,-528715808682191.94,0.0041871355,-659040952126928.6,-99.60087260804576,0.0
100.0,-30482.140035475026,-120984753931143.92,0.0042589274,-201933833357609.9,-96.20538126971311,0.0
100.0,-30582.140035475026,-2346193604975271.5,0.006412815,-3029626985337429.0,-100.0,0.0
100.0,-30682.140035475026,-190624717075055.97,0.011468921,-467356306940058.56,-100.0,0.0
100.0,-30686.817064127263,-897239658298891.5,0.0046401294,-1019158279548323.6,-4.677028652237811,0.0
100.0,-30766.60651664447,-562625952790011.5,0.0049227183,-733034019486444.6,-79.78945251720711,0.0
100.0,-30849.590770017236,-120481189958917.1,0.010942764,-154590929384362.3,-82.98425337276494,0.0
100.0,-30935.098935739363,-447198661558779.56,0.0036886744,-670180544231475.1,-85.50816572212588,0.0
100.0,-31035.098935739363,-153628569127501.0,0.007130632,-208372064744179.2,-100.0,0.0
100.0,-31134.086745846806,-518289073852116.6,0.009928976,-569597807115768.6,-98.98781010744132,0.0
100.0,-31234.086745846806,-346818511413970.75,0.008519065,-787116894650196.6,-100.0,0.0
100.0,-31333.10268748194,-215777327635656.47,0.0039605466,-237412075042198.7,-99.01594163513559,0.0
100.0,-31431.053635025757,-58488937154413.45,0.008712971,-129298827455592.05,-97.95094754381553,0.0
100.0,-31530.473320716508,-94102412310756.23,0.008750515,-111242704129096.2,-99.41968569075162,0.0
100.0,-31630.473320716508,-56802908138199.05,0.0068188757,-70734091319526.69,-100.0,0.0
100.0,-31639.009463191152,-1626819313024281.8,0.0034772872,-1996524382345973.8,-8.536142474644087,0.0
100.0,-31739.009463191152,-147613500591059.53,0.0070825466,-139200255086023.62,-100.0,0.0
100.0,-31835.432402168808,-96812181724210.61,0.005593223,-327686525158908.8,-96.42293897765666,0.0
100.0,-31845.652414815475,-2306792065025006.0,0.0054731835,-2284088531033572.0,-10.220012646666069,0.0
100.0,-31945.053974880368,-43582785986573.54,0.005253511,-34492466910285.543,-99.40156006489096,0.0
100.0,-32042.17723019987,-115252313821198.03,0.0038426556,-169621628326778.6,-97.1232553195052,0.0
100.0,-32142.114128913123,-45879895866000.07,0.00673713,-58129624029281.555,-99.93689871325192,0.0
100.0,-32241.228978484443,-107902684893204.88,0.009353544,-124533666027532.5,-99.11484957132174,0.0
100.0,-32326.819063853476,-78849671787486.78,0.0040047993,-139391525256640.55,-85.5900853690342,0.0
100.0,-32426.21595624953,-44319528153978.58,0.007563509,-55175572033491.56,-99.39689239605224,0.0
100.0,-32525.898154177128,-191358792555405.28,0.004840086,-1655372289228756.8,-99.68219792759771,0.0
100.0,-32618.441903329283,-414668807344860.06,0.005778104,-227791965139500.38,-92.54374915215568,0.0
100.0,-32716.1832897716,-259108993013042.28,0.0067419503,-816353985943822.5,-97.74138644231667,0.0
100.0,-32793.38949194669,-89577154465402.45,0.004002854,-312924649290965.9,-77.20620217508953,0.0
100.0,-32893.38949194669,-102006427961060.19,0.0070321313,-28300492482867.617,-100.0,0.0
100.0,-32993.38949194669,-73958982334797.95,0.010433911,-120279934046908.0,-100.0,0.0
100.0,-33089.959415116275,-66632390491037.84,0.0048844763,-83188681286248.72,-96.56992316958693,0.0
100.0,-33189.87309543808,-185036299130512.16,0.005985496,-180463702928675.88,-99.9136803218027,0.0
100.0,-33289.87309543808,-28817521661721.35,0.0071355915,-32110413705394.195,-100.0,0.0
100.0,-33387.92379809372,-38506178822046.35,0.0039924304,-41116609139873.45,-98.05070265563951,0.0
100.0,-33479.83246804134,-2692917640986930.0,0.0045710737,-2671421441567388.5,-91.90866994762649,0.0
100.0,-33579.83246804134,-35434107049387.34,0.008538698,-34429983086247.586,-100.0,0.0
100.0,-33679.83246804134,-21088848088252.434,0.008365842,-20885961896567.043,-100.0,0.0
100.0,-33743.31341989767,-814425197705876.4,0.005745269,-1880747397553967.0,-63.480951856323586,0.0
100.0,-33842.90399198103,-95821225748502.31,0.008376622,-143135761264626.84,-99.59057208336455,0.0
100.0,-33925.618343621616,-25392078356123.07,0.006047406,-96274568116203.62,-82.71435164058616,0.0
100.0,-34025.618343621616,-32616923112252.805,0.011378881,-28700083390904.113,-100.0,0.0
100.0,-34125.618343621616,-57714084354699.266,0.0058462447,-59888429137800.93,-100.0,0.0
100.0,-34223.10588966984,-47917670959833.07,0.0059527503,-48647926684223.53,-97.48754604821968,0.0
100.0,-34286.77045848023,-92795731596255.28,0.008141146,-608006347077461.8,-63.66456881039129,0.0
100.0,-34386.77045848023,-487012892136860.94,0.0036882416,-469763009705239.06,-100.0,0.0
100.0,-34486.77045848023,-85268627369310.02,0.0059861005,-232323487137418.47,-100.0,0.0
100.0,-34586.77045848023,-33523565607885.645,0.009765996,-20582273389720.582,-100.0,0.0
100.0,-34686.74468197732,-29536444969995.406,0.007854909,-48900280713954.42,-99.97422349709214,0.0
100.0,-34741.17929193375,-40016877326831.25,0.007954719,-41366069012630.914,-54.43460995643477,0.0
100.0,-34841.17929193375,-92450501984722.78,0.0066371593,-309250417254359.0,-100.0,0.0
100.0,-34886.01251927552,-48764953287894.65,0.0037186614,-120624019940913.08,-44.833227341768705,0.0
100.0,-34977.27087921807,-46417285474508.27,0.00399171,-32035823558777.664,-91.25835994255146,0.0
100.0,-35077.27087921807,-20902022649990.0,0.006655043,-21213390851564.434,-100.0,0.0
100.0,-35170.35414909954,-80795226217465.86,0.003946597,-61027554065921.66,-93.08326988147317,0.0
100.0,-35267.18012087464,-19749320543178.195,0.0038045116,-20000238631127.1,-96.825971775098,0.0
100.0,-35367.18012087464,-252423440141463.1,0.008083994,-290196948152469.5,-100.0,0.0
100.0,-35394.84767596222,-34682026522774.574,0.004229257,-77868549856277.36,-27.667555087581597,0.0
100.0,-35494.84767596222,-295591321339082.0,0.008336113,-304939064569012.9,-100.0,0.0
100.0,-35578.59374010894,-144590935608380.12,0.007063894,-62726813956151.78,-83.746064146722,0.0
100.0,-35678.59374010894,-229509274039650.3,0.003986595,-268750385624208.2,-100.0,0.0
100.0,-35778.35555369587,-24712619602912.87,0.006751878,-25349294331062.117,-99.76181358692428,0.0
100.0,-35877.08565022248,-28923900695735.184,0.005861947,-27046817715379.273,-98.7300965266146,0.0
100.0,-35971.18259146055,-25914464160698.344,0.004278593,-32833745174768.46,-94.09694123807235,0.0
100.0,-36071.18259146055,-24811557113754.74,0.009806119,-28531762726135.355,-100.0,0.0
100.0,-36171.18259146055,-76779701290550.88,0.0058556013,-71334808141993.19,-100.0,0.0
100.0,-36271.1796811781,-28164556566268.27,0.0060724234,-36061632500009.195,-99.99708971755032,0.0
100.0,-36371.1796811781,-57132689493134.0,0.010582137,-104554064284209.38,-100.0,0.0
100.0,-36471.1796811781,-58957555017100.875,0.0053410586,-178974039663581.66,-100.0,0.0
100.0,-36564.46211517935,-119102302087002.92,0.005687487,-228282147424066.4,-93.28243400124508,0.0
100.0,-36656.455099495666,-88465242330446.61,0.008361319,-166566828124304.97,-91.99298431631613,0.0
100.0,-36748.31305963072,-77925792727176.27,0.004111833,-223162492671834.06,-91.8579601350491,0.0
100.0,-36847.96728841017,-143823297179493.88,0.0040070615,-143736357290849.03,-99.65422877944958,0.0
100.0,-36947.96728841017,-31864961189099.977,0.009413922,-97465549040323.39,-100.0,0.0
100.0,-37027.96323424523,-174220358831264.47,0.0041747866,-185658120274939.7,-79.99594583506763,0.0
100.0,-37127.96323424523,-41381453963627.445,0.0152819855,-34207901878864.832,-100.0,0.0
100.0,-37217.71253642638,-37096711883996.09,0.0074606217,-40825386255986.18,-89.74930218114781,0.0
100.0,-37295.92277561811,-322094177770186.6,0.0058957795,-716705978976200.9,-78.21023919173822,0.0
100.0,-37395.92277561811,-77177583087790.67,0.005946042,-112285470836314.86,-100.0,0.0
100.0,-37495.92277561811,-16187960128938.463,0.012101905,-51614929483359.48,-100.0,0.0
100.0,-37574.86191356998,-47855133695393.92,0.003320465,-38681228183355.35,-78.9391379518666,0.0
100.0,-37645.55485464006,-50230307535897.63,0.0062110457,-60096890006724.445,-70.69294107008542,0.0
100.0,-37744.4606281605,-73095042112416.72,0.0042122006,-68069007702824.23,-98.90577352044235,0.0
100.0,-37798.991454768904,-53613269532860.18,0.008690624,-60940356752245.914,-54.530826608404965,0.0
100.0,-37875.9502889276,-64591956704374.48,0.006790258,-64942372590479.96,-76.95883415869339,0.0
100.0,-37975.93406117122,-24210739817767.71,0.0053847083,-33323974611370.96,-99.983772243624,0.0
100.0,-38075.40493817466,-35805922611926.29,0.0059414124,-29055082233147.25,-99.47087700344474,0.0
100.0,-38175.40493817466,-179446965016464.4,0.005433123,-260847705906759.22,-100.0,0.0
100.0,-38275.40493817466,-63753433743732.266,0.009111022,-207076908206627.16,-100.0,0.0
100.0,-38375.40493817466,-34094333931430.633,0.006383095,-79988765545763.83,-100.0,0.0
100.0,-38475.40493817466,-78026661968437.14,0.0134831965,-73819880102678.89,-100.0,0.0
100.0,-38575.0799548085,-106873564770988.02,0.005788852,-368121953776059.6,-99.67501663383656,0.0
100.0,-38673.9022597999,-641835395438024.0,0.007898277,-630299054997863.2,-98.82230499139789,0.0
100.0,-38769.399990962535,-245541122732196.03,0.0061173937,-362339222835851.7,-95.49773116263573,0.0
100.0,-38869.13267336025,-1152983659923869.5,0.0057898406,-1129299987809627.2,-99.73268239770971,0.0
100.0,-38969.13267336025,-452924023222951.25,0.010512392,-686001878809005.6,-100.0,0.0
100.0,-39069.13267336025,-21143988291268.88,0.007642183,-117396802198660.94,-100.0,0.0
100.0,-39169.13267336025,-758674786304070.6,0.0065155104,-988540401520844.6,-100.0,0.0
100.0,-39269.13267336025,-56446395464645.42,0.008219057,-88639483843432.22,-100.0,0.0
100.0,-39368.868581799055,-587958057240237.9,0.006162338,-724354818132651.2,-99.73590843880604,0.0
100.0,-39468.72464750438,-5808511482050947.0,0.007905445,-6463935040175843.0,-99.85606570532714,0.0
100.0,-39551.87847638643,-65358996813540.36,0.007376265,-256109525363112.94,-83.1538288820496,0.0
100.0,-39651.78913906435,-757923049471762.0,0.006085455,-128329214226469.52,-99.91066267791432,0.0
100.0,-39715.440049090364,-1278734590102209.0,0.0068102167,-1839906722639987.0,-63.65091002601342,0.0
100.0,-39789.19490554996,-5292560330227098.0,0.005598201,-6207736998025824.0,-73.75485645959468,0.0
100.0,-39889.19490554996,-137954864757840.11,0.013422514,-179352079191585.72,-100.0,0.0
100.0,-39978.19605250148,-30560473604715.63,0.003765925,-32148239347413.676,-89.00114695152317,0.0
100.0,-40078.19605250148,-41947498686320.625,0.0076342025,-76020491014328.92,-100.0,0.0
100.0,-40178.12986047184,-1273418498852994.2,0.0053398074,-1403821941389331.2,-99.93380797035776,0.0
100.0,-40278.12986047184,-89741624721817.08,0.012479808,-308361932411454.44,-100.0,0.0
100.0,-40367.97446972283,-145747548332757.1,0.0079677785,-126960499169423.44,-89.84460925098955,0.0
100.0,-40467.97446972283,-62528836078900.23,0.008127099,-61754163588964.6,-100.0,0.0
100.0,-40567.3869166536,-31685742281584.902,0.007905551,-62485260967856.35,-99.41244693077176,0.0
100.0,-40667.3869166536,-41268675566499.34,0.007853646,-68430392202206.41,-100.0,0.0
100.0,-40753.40759920017,-338511267477674.75,0.00543167,-459989250194862.75,-86.0206825465676,0.0
100.0,-40841.82613303049,-4274265260429001.5,0.005321562,-4322659592072190.5,-88.41853383032186,0.0
100.0,-40917.591060530875,-208839951030510.25,0.0047695846,-235081934826968.75,-75.76492750038278,0.0
100.0,-41016.71228080887,-105580351937318.61,0.0070573683,-151896622896992.4,-99.12122027799248,0.0
100.0,-41116.71228080887,-119752941582881.47,0.0051197554,-121947945186229.69,-100.0,0.0
100.0,-41216.51803338246,-104943624085398.61,0.0091541195,-107527174273596.12,-99.80575257359251,0.0
100.0,-41316.51803338246,-128036571420867.86,0.0043312134,-122913152313523.34,-100.0,0.0
100.0,-41416.51803338246,-860452136766587.0,0.0060596797,-857135883602891.9,-100.0,0.0
100.0,-41516.51803338246,-197912781914519.8,0.012235314,-392520555599428.1,-100.0,0.0
100.0,-41616.51803338246,-191954250284124.94,0.0076092635,-241762696621066.34,-100.0,0.0
100.0,-41696.467165412854,-122287883774209.31,0.005809948,-118257566793747.23,-79.94913203039256,0.0
100.0,-41794.23034940858,-296987911283689.94,0.0051404573,-170092732216417.9,-97.76318399572696,0.0
100.0,-41894.23034940858,-1421117873724087.0,0.008839079,-1389525510744839.8,-100.0,0.0
100.0,-41959.25377922271,-74565967555199.77,0.006216659,-76312646240466.7,-65.02342981413008,0.0
100.0,-41990.84467744722,-152937283563599.16,0.0033847915,-260118150412336.62,-31.590898224506603,0.0
100.0,-42081.528442269744,-3711952399565026.0,0.0052215094,-3375835330807194.0,-90.68376482252985,0.0
100.0,-42181.528442269744,-170624287255229.2,0.005776307,-163879579135217.6,-100.0,0.0
100.0,-42277.47601298636,-33950119780166.04,0.0041570743,-75589499918463.45,-95.94757071661323,0.0
100.0,-42375.80074756514,-1120968793302838.0,0.004831486,-1274070376129615.5,-98.32473457878501,0.0
100.0,-42475.80074756514,-49114246670309.56,0.008224557,-73679338891864.7,-100.0,0.0
100.0,-42567.14936308217,-152091398847311.25,0.009672658,-173122470690989.62,-91.34861551703163,0.0
100.0,-42667.14936308217,-37818233734907.805,0.009322857,-55538389322666.57,-100.0,0.0
100.0,-42754.15734559644,-155133056543854.12,0.004004454,-172835074183706.78,-87.0079825142678,0.0
100.0,-42852.67262105044,-26656897797827.145,0.00648521,-29286705610197.785,-98.51527545400168,0.0
100.0,-42943.41506873119,-35472721955118.76,0.0032774715,-34781576358782.242,-90.74244768075002,0.0
100.0,-43036.96259354826,-182724138548732.97,0.0031086067,-192207615664653.84,-93.54752481707075,0.0
100.0,-43134.927094076134,-22781568384812.105,0.0038673738,-9169308571596.531,-97.9645005278738,0.0
100.0,-43233.97956996473,-44243622700403.836,0.0066915555,-44583811115182.695,-99.05247588859618,0.0
100.0,-43333.97956996473,-194936111136126.7,0.0056670215,-205036129361110.1,-100.0,0.0
100.0,-43420.89023148556,-4379106918130812.5,0.0070699695,-2620188238722732.0,-86.91066152083137,0.0
100.0,-43477.762209850735,-1.0050954587762868e+16,0.006539741,-6531644542258688.0,-56.871978365176545,0.0
